Epoch,Training Loss,Validation Loss
0,0.08803187557456331,0.10860678091131408
1,0.0226124975279085,0.02875354950685568
2,0.01537979701255313,0.020769340239047748
3,0.0118228271494134,0.014661071147641232
4,0.008111160059467468,0.008087417486139798
5,0.004963480789337753,0.003398373267404607
6,0.0026523068414913476,0.001690573305401405
7,0.0014065386889513351,0.0007322846090417066
8,0.0009093095842163322,0.0007750359108254558
9,0.0007812733293366574,0.0008741769829141738
10,0.0007594339260835206,0.0009198430746844929
11,0.0007621939923068505,0.0008434156190623039
12,0.0007433206584621977,0.0008621027615751292
13,0.0007514471045964394,0.0008359029074324945
14,0.0007432896567572756,0.0007594848101344442
15,0.0007528843418232356,0.0009020685700244062
16,0.0007490043818452406,0.0007492005315098454
17,0.0007448715314395431,0.0007677094905877061
18,0.0007402670899810047,0.000754278788259273
19,0.0007453727300429834,0.0006545824501166674
20,0.0007322349201086371,0.0007777057188800897
21,0.0007344466076520049,0.0008540249829569928
22,0.0007423179056040214,0.0007223236258643487
23,0.0007447026987975755,0.0006061333130266325
24,0.0007288113596991429,0.0005986556715752471
25,0.0007374292578485134,0.0006113838348467432
26,0.0007341791548926391,0.0007852219022079853
27,0.0007309110255107984,0.0006060440676359074
28,0.0007351686599732548,0.0005877138724388025
29,0.0007180604583963864,0.0005823946363495357
30,0.000724379653112344,0.0005362907092352669
31,0.0007265583012939846,0.0005389919860731582
32,0.0007246464633797773,0.0005834624023228916
33,0.0007437636816334855,0.0005146399108870637
34,0.0007155100595102542,0.0005155114997941037
35,0.0007550450851946758,0.000510950187915647
36,0.000741705607030089,0.000529642269800112
37,0.0007237795912998959,0.00050310314709977
38,0.0007197329935627198,0.000489205728815156
39,0.0007120286506591599,0.0005795841533309331
40,0.0007230246716435665,0.00047318290743815256
41,0.0007156983390923104,0.0005018262332857281
42,0.0007013279292185226,0.0005008010082057243
43,0.0007144782064906938,0.0004664150030043072
44,0.0007157189367530802,0.00046427384837317793
45,0.0007097125449230294,0.00046608636123359056
46,0.0007214671361899903,0.00046393967936794446
47,0.0007099435086305846,0.0005340952977411658
48,0.000716098487284134,0.00045552835628517765
49,0.0007102126092544277,0.0006393684096361414
50,0.0007203626048269345,0.000468530045666206
51,0.0007102611307345796,0.0004791089285202455
52,0.0007096475704971594,0.0004950030233885627
53,0.0007160342512746804,0.00048558938880009447
54,0.0007064206059027113,0.0005805019965668306
55,0.000701515815074881,0.0005386833368463378
56,0.0007064473688959156,0.0004947252306198512
57,0.0006985647869908299,0.00045591630664446335
58,0.0007067564387336118,0.000507022165163954
59,0.0006892169132433448,0.0005154503047253519
60,0.0006949201785270512,0.00048088228459164384
61,0.0007079022072238696,0.00047877478871292815
62,0.0007090737134191848,0.0006782398061126326
63,0.0006951258848515801,0.0005542072485068588
64,0.0007123527560533824,0.0004858322319454726
