Epoch,Training Loss,Validation Loss
0,0.10136953082222205,0.03435666570118789
1,0.01647774374876649,0.004532207142017733
2,0.005587700267598973,0.0052112947330521095
3,0.005311169447904675,0.005102199249387044
4,0.00515999447934441,0.004352680885670546
5,0.004984155271098348,0.0037402767444165937
6,0.004852163221818419,0.0036650209081487664
7,0.0050751591043081135,0.0034209059913650735
8,0.004661682529626693,0.0033594979091691947
9,0.0046211014598514484,0.003250078827038343
10,0.004581131824365873,0.003248314356134305
11,0.004531761793555039,0.0032282415355941087
12,0.004512534205180903,0.0032303659124942176
13,0.004521837349310438,0.003267958396463655
14,0.005317102302672763,0.0033592656395269624
15,0.004542984849968368,0.0032618002472284795
16,0.00449256990955641,0.0033417967020670466
17,0.004491636288898567,0.003369678684975952
18,0.00447727675048702,0.0033860057421783306
19,0.004450483879837621,0.0037851667840531544
20,0.004462041825916412,0.0035614750743442184
21,0.004492358413015484,0.0033907085463428742
22,0.0044846105843018265,0.0032692775501596645
23,0.004514271259217316,0.003362784770584328
24,0.004474037123269911,0.00344044800294796
25,0.0044775973942278065,0.0033728436417355813
26,0.00446259223080676,0.003614967572001002
27,0.004561466068122934,0.0036887089397702045
28,0.00448742105315129,0.0035168097940562614
29,0.004602983641452116,0.003540113634542273
30,0.004487756293955553,0.0034413715146566293
31,0.004477472598122186,0.00334691691136084
32,0.0045254152779602725,0.0033125352146553583
33,0.004541496769624611,0.003448621380435913
34,0.004472035996622852,0.0037333864587206587
35,0.004497462257517265,0.00340423763755725
36,0.004544614060507275,0.00354315932280111
37,0.004542868449322832,0.003450322212302126
38,0.004454518817106469,0.003938575881906657
39,0.004432069145652474,0.0033275604244032554
40,0.00450396934687359,0.0035074228031464435
41,0.0044688005502829245,0.0035035972905461676
42,0.004540999672220399,0.0036040866097178438
43,0.00463765140913395,0.0039057053218130022
44,0.004497167137058443,0.0034931404277750546
45,0.004475706205932168,0.003562544379935295
46,0.004475712568477258,0.0033669307138489814
47,0.004462750901843214,0.0034784713949695036
48,0.00451593582232833,0.00359130722364202
49,0.004507804886710583,0.0036014288614688696
50,0.004527209219910826,0.003615811343730331
51,0.004521591167471125,0.003526220731898853
52,0.004453625409111667,0.003487233441335085
53,0.004469683379159731,0.0034450908078097514
54,0.004457749113343252,0.003543477326808176
55,0.004484490221057835,0.003727784282969439
56,0.004500445785671552,0.0034284671705320543
57,0.004540137169384159,0.0034974047576442585
58,0.0044473872715796335,0.003631154551714707
59,0.004496489213948719,0.003399751511410457
60,0.004475030308274918,0.003439505205686397
61,0.004534213384501457,0.0033751539374171787
62,0.004487026935671138,0.0034035662071707114
63,0.004525168179723426,0.0042974979933833
64,0.0044466733345941,0.003334540596777766
