Epoch,Training Loss,Validation Loss
0,0.1575081477689947,0.0855005884478832
1,0.04141444846605643,0.00569304834312663
2,0.007133943463315487,0.007562807084719554
3,0.005998287450434624,0.006702833816987173
4,0.005636483396534832,0.005655983690742467
5,0.005354601982881466,0.005011076743891141
6,0.005158819668154176,0.004059101477494174
7,0.004928984514981883,0.003884593601908599
8,0.004785978202469265,0.003416687290782334
9,0.004686303157409112,0.003243412205283048
10,0.004602412253908781,0.003183317237236569
11,0.0045470546816105545,0.003174440846437235
12,0.004512155331137062,0.0032165461251961775
13,0.00459510769680616,0.0032647725679923714
14,0.00447514079394004,0.0033637703115879237
15,0.004429545094314803,0.0031868521975160673
16,0.004509259528245649,0.00324331640952331
17,0.004451979125818063,0.003429420952733349
18,0.004469595480367987,0.003712155839883931
19,0.004461808124672558,0.0034241895085995503
20,0.0044733322079743175,0.0033837440852698035
21,0.00445088111789515,0.0033486286589197397
22,0.004454824452350139,0.0037629968441063376
23,0.0044632265133756855,0.0037364685729322634
24,0.004458879926755604,0.0035765772449065417
25,0.004454946915049934,0.0038716338588936448
26,0.004465834878665658,0.003425524660119193
27,0.004483596804232384,0.003618220341540391
28,0.004459496766576505,0.003938885089030072
29,0.004443088080119911,0.003884662117845186
30,0.004461195394143056,0.0036983986248177924
31,0.0044836974456512295,0.003754616954618792
32,0.004496866936146672,0.0036594960964003833
33,0.004483235966236108,0.0035721227608958325
34,0.004448524034610934,0.003463255781439486
35,0.004447157724071931,0.0035261861339677125
36,0.0048428784427034036,0.0039119670089286076
37,0.004943021864631028,0.0036475777689764953
38,0.004504802165668394,0.00388104839708078
39,0.005034620373889916,0.0035248316708020866
40,0.0047234780723268855,0.003452097455888649
41,0.004455733720440036,0.003428122847630032
42,0.004459356735027634,0.003426232452229356
43,0.004461483846248912,0.0035793397789881244
44,0.004450186425413285,0.0035165491531972356
45,0.004473324119223831,0.0036229141440908908
46,0.0045288519160951385,0.00408972038361565
47,0.004501860251234303,0.0036119793259221577
48,0.004594362057042984,0.0035956111131436675
49,0.0044261577241142625,0.0034190342284373715
50,0.004482197931606489,0.0035843337872988896
51,0.004469191909491076,0.0037304758506220893
52,0.004454050879688181,0.0034756394525174983
53,0.004530719718841127,0.0036288252213753053
54,0.004462607129775838,0.0038537814621592806
55,0.004507434875721761,0.0037568595279449724
56,0.004472027658375426,0.003629404712008746
57,0.004459730063044689,0.0038005206176954932
58,0.004464045059260252,0.003606904426023589
59,0.004483790794694915,0.003342954314450316
60,0.004536279918711521,0.003456323674040975
61,0.004621536379533772,0.003708348286354208
62,0.004435619940452922,0.0035129378204522975
63,0.0044918382939838795,0.0034236129456609167
64,0.004651893893183153,0.003306450754813529
65,0.004506823782904599,0.0036332864685140647
66,0.004476214790394386,0.0036190460503286006
67,0.004510118479108633,0.003668221952654582
68,0.004460344447890639,0.0037042210834474175
69,0.00445764993790549,0.003918450168416241
70,0.0044539095579550015,0.003648810857878837
71,0.004437392080276329,0.00341880240639198
72,0.004489278243011377,0.004271419013344586
73,0.0044574888160762065,0.0035855959757664724
74,0.004445877865466298,0.003768176514532915
75,0.00445568132322206,0.0037251196140302987
76,0.004452644198342887,0.0034752586753115638
77,0.004469201512760124,0.00365941350675461
78,0.004462021471763131,0.003655300759921123
79,0.004472575698552343,0.003674871310820514
