Epoch,Training Loss,Validation Loss
0,0.24053204167857128,0.11546053814476934
1,0.05807443251276118,0.007030055545077756
2,0.00926469983612625,0.013282898662949046
3,0.007480771944491973,0.01084485296802274
4,0.006787342889011543,0.008665103042811349
5,0.006212309874498691,0.006848814266990742
6,0.005752888608138817,0.0057335305158129155
7,0.00536551894659861,0.004495662967232859
8,0.0050360495115144765,0.0036305017169195645
9,0.004818373134371658,0.0034126404126913383
10,0.004677140111159374,0.003201417518570891
11,0.004816235796574296,0.0031541645585093647
12,0.004553745263310858,0.003166319963478098
13,0.004505476066510593,0.0032075466008571877
14,0.004471277999174263,0.0032750408482288234
15,0.004475081127045405,0.0034055562272410967
16,0.004501995598224716,0.003306198683276307
17,0.004469919541072594,0.003296654736663311
18,0.004507634251698867,0.0034719154021425717
19,0.004481136047755941,0.0034715548433174766
20,0.004463714913865074,0.0039669341760976565
21,0.00446072517736003,0.003586084648900553
22,0.0044752584906388474,0.0038232230011811317
23,0.005303610079677011,0.0035829308220980175
24,0.004674498519338329,0.0034371453138160647
25,0.00445579367557453,0.003335933823234819
26,0.004518092669642124,0.0036389376393093824
27,0.004447679475529923,0.0034144978730935313
28,0.004456376426422403,0.0034707166331796103
29,0.004501741423403932,0.0034770217632818646
30,0.004475658132747397,0.003728878502442967
31,0.004483732278210023,0.003554679928317361
32,0.004436649991802346,0.0034093391366005906
33,0.0044636246332854955,0.0038015143875562555
34,0.004446962525178559,0.003624204612700349
35,0.0045241902287080325,0.003357568937393933
36,0.004469314589598972,0.003430891112657264
37,0.004470946035784685,0.003507137338978094
38,0.004520670334961759,0.003300611215747957
39,0.004485535197417425,0.003517225173458553
40,0.004464241941698277,0.0034621250446873783
41,0.004474481044928683,0.0038368045871752187
42,0.0044490000485287355,0.0035648167909600706
43,0.004478027968733118,0.003491323492951402
44,0.0045925321991000185,0.0033321422499660723
45,0.004530676742557946,0.0033631830743176797
46,0.004458958087867421,0.003515638751760607
47,0.004610973503092367,0.003764561435171596
48,0.004784337000405957,0.003492182737882731
49,0.004485579824316888,0.0037891895972906836
50,0.0044797200510083325,0.003388623764702312
51,0.004500453624800723,0.003700773452472841
52,0.004477788280654882,0.003443736381776599
53,0.004450881055312975,0.0036318442289484665
54,0.004448683307188738,0.003383396863776805
55,0.0044736672346042386,0.0033754021730193675
56,0.004475406475034821,0.003529752086815906
57,0.0045140231797833824,0.0034867157278470054
58,0.004463895491690526,0.0035257259497202226
59,0.004521631075041448,0.0034860435984667456
60,0.004462657156477495,0.003912916473476296
61,0.004494243294361812,0.003948980758211511
62,0.004472926140262379,0.0037514804149897576
63,0.004507890464907162,0.0035074740125906074
64,0.004494292412796973,0.0037904731396902836
