Epoch,Training Loss,Validation Loss
0,0.07087875495099613,0.10924903717662754
1,0.02577557297757803,0.04692393700704621
2,0.01957633960633897,0.03465400690389476
3,0.016489976099652484,0.02540956184284055
4,0.012615349508909525,0.01828271705769645
5,0.00868230778325954,0.01181712921042445
6,0.005131542544093572,0.004467171253556193
7,0.002586428807853347,0.001991715071700786
8,0.0012951282105626515,0.0008314932231863575
9,0.0008510075715607038,0.0006063865647743585
10,0.0007593487427631118,0.0006388247601190133
11,0.0007396256756676763,0.0006323169052785519
12,0.0007342103734304262,0.0006045652798061853
13,0.0007378030828927627,0.0006045277770116909
14,0.0007346853550484217,0.0006017514102056559
15,0.0007315428143074391,0.0005650490449374173
16,0.0007344573229299082,0.0005581597575530458
17,0.0007277067759896143,0.0005662802335603468
18,0.0007299412845118513,0.0005560075946489413
19,0.0007308428349872876,0.0005479729430778112
20,0.0007228099463187142,0.000543572892575898
21,0.0007301010920280097,0.0005378856732367521
22,0.0007203821353006135,0.0005268790492695628
23,0.0007316772340330231,0.0005116497268945437
24,0.0007291217476667331,0.0005488217643217247
25,0.0007181396578635342,0.0005867920280534549
26,0.0007284644257780224,0.0004963560837997397
27,0.0007215921489924402,0.0005380758869658416
28,0.0007209463611717285,0.0005239494075167699
29,0.0007201312815658072,0.0006150128922007721
30,0.0007263631338986686,0.0004955439641168501
31,0.0007156725747398356,0.0004792627387359971
32,0.0007070743698870159,0.0005388976579556113
33,0.0007091441812552413,0.0005804973494879709
34,0.0007139777317051139,0.0005302341777333541
35,0.0007151056654551305,0.0005238965012691112
36,0.0007151901675251404,0.0004573470463081572
37,0.0007239497335054056,0.00045739640097900553
38,0.0007123128260954971,0.0005158815271490061
39,0.0007094926748898141,0.0004562827564549135
40,0.0007451919922552919,0.0005464928132102519
41,0.0007285504168385548,0.0006500167956832668
42,0.0007070903169127026,0.0006580365157348971
43,0.0007060612615610326,0.0005323443493298014
44,0.0007067359869806673,0.0004954770233937246
45,0.0007257891187240852,0.0005514552353972625
46,0.0007245371348095727,0.0005269661147582971
47,0.000702333022896461,0.0005823217123116624
48,0.0006985394613101927,0.0005881593123345299
49,0.0007120236792056508,0.00048160576728872097
