Epoch,Training Loss,Validation Loss
0,0.22700756367964622,0.137738352962609
1,0.08623260277140345,0.01827158602275725
2,0.016767833606761873,0.011220798302333449
3,0.008515715643835183,0.013101396845364622
4,0.007760750338769494,0.011865434379332924
5,0.00716155052332319,0.009116481389481061
6,0.00663202672969932,0.007287617477764985
7,0.006390352285184507,0.006361052091835581
8,0.005732116974496211,0.0055709717080703585
9,0.00544464326181059,0.004547558891474558
10,0.005164264842597211,0.003754992271845775
11,0.00540164631142671,0.0035894221956400073
12,0.004788243653462666,0.0032369219665395513
13,0.004703824525513949,0.0031856645093347622
14,0.004590653972953964,0.003192477945864586
15,0.004538573655518743,0.003220941456925959
16,0.004508774815080986,0.0034953107009140037
17,0.004519402177306685,0.0035304859090407766
18,0.004449723593447393,0.00391055974338589
19,0.004474225331522708,0.003456326646646003
20,0.00443276946055285,0.0033353996655807413
21,0.004480406604025664,0.0036608161691251083
22,0.004448446703743405,0.0035342432609719128
23,0.004464536394354784,0.003891032935292781
24,0.004439662226749899,0.0037285452886737466
25,0.004466878906196843,0.0040036187031013285
26,0.004450175515177031,0.004116559818142158
27,0.004511915943306736,0.0039553119834103015
28,0.004459913716944465,0.003704062322303171
29,0.004449878067189119,0.00372600857723416
30,0.004477489682319415,0.0036573251935147584
31,0.004460707472281084,0.0037232370568431334
32,0.004484346580470745,0.0039964301917091785
33,0.004452709009961432,0.003927419868855865
34,0.004460997616078179,0.004064152327342087
35,0.004470237885859524,0.004151329009267823
36,0.004439507230756104,0.003665689634638919
37,0.0044595005545908445,0.0038486864841302277
38,0.004479293487359109,0.003946556363471559
39,0.004459300096144026,0.004194228726756309
40,0.00446643819908102,0.0035316713057972236
41,0.0044998823715827595,0.0038775146872624114
42,0.004450975419716157,0.004018428350561941
43,0.00446270798600645,0.0037873132886457384
44,0.00446748970903289,0.003975992794509913
45,0.005237874940405132,0.0038245645121386244
46,0.004493732947376597,0.003922575225166431
47,0.004453888673158203,0.0035896498342606656
48,0.004481795301877806,0.004018424372369391
49,0.004441473822723318,0.003907463892417205
50,0.004438688894723836,0.004247640087951681
51,0.0045034863848515795,0.004567260155454278
52,0.00443205615813032,0.004515459179448703
53,0.004481576722161048,0.004250179371065942
54,0.004453845444299792,0.004146978840661428
55,0.0044507884843828175,0.004297329668870902
56,0.00445615463794615,0.004378917174923619
57,0.004459928594824149,0.00429206116953945
58,0.004437228088276102,0.003997669359046869
59,0.00443008803305043,0.0038345668104613714
60,0.004460120306606007,0.003919082956693681
61,0.00445727984190612,0.003608900102523782
62,0.004470552292860881,0.004199238330454983
63,0.00449348618999038,0.004033900440594278
64,0.004482942210330278,0.004573274927679449
