Epoch,Training Loss,Validation Loss
0,0.19830903156190857,0.11354163957053218
1,0.05527181912643405,0.00669824785617148
2,0.007522528163012133,0.007324582551895031
3,0.006037815542628941,0.006765867532271057
4,0.005835609055824705,0.005628567321952593
5,0.0055760674792517005,0.005103723316128237
6,0.005393175833607809,0.004686544418981266
7,0.005198606371513417,0.004382018970851465
8,0.005006920526393204,0.0037812453517509655
9,0.004907133206217669,0.0035407690477862568
10,0.004840176380647378,0.0034155199893324733
11,0.0047613346203465145,0.0034699559900187083
12,0.004690585703475592,0.003422077014592701
13,0.004676385663383099,0.003340779184233317
14,0.004617267076425308,0.0033214296111917316
15,0.004605133779337988,0.003382825674007422
16,0.004597632468339259,0.003386881626472038
17,0.004608995084149333,0.0035183289131462767
18,0.004575681591080104,0.003345305706245889
19,0.004547026048913901,0.0033539037826342574
20,0.0047122380518629095,0.003716060335763955
21,0.004560304468330474,0.0034500924473455786
22,0.004548496045393603,0.0036736918073388396
23,0.004561339209563174,0.00353165110397546
24,0.004546344723703208,0.0038386330079760982
25,0.005079594618988096,0.0036859552831095964
26,0.004574844612925051,0.003683124022841341
27,0.004537939640885402,0.003595764146603901
28,0.004502746546203191,0.003895228775318487
29,0.004536639113958256,0.003574180630525446
30,0.004515640912841186,0.003618662349442181
31,0.004519030092516417,0.0035426022147695565
32,0.004561505572592768,0.003549341424739647
33,0.004503645812152312,0.003449683754046544
34,0.004540014656561101,0.0035910377181576692
35,0.00450015064640096,0.003722407598678697
36,0.004526923026025901,0.003539305804036397
37,0.004509375264415911,0.0035884943213675105
38,0.004504194788875568,0.003829498043693281
39,0.0045105803082050346,0.003616091039318768
40,0.004536606609768087,0.0037946155192410767
41,0.004541742944747656,0.0033913619062614403
42,0.004506856695108084,0.003450187354685803
43,0.004477561252618519,0.0034652660399623184
44,0.004454638802249415,0.004018862949531718
45,0.004554848555817754,0.0034217956222007693
46,0.004486610803879503,0.0036816369746671186
47,0.004494461482296236,0.00341754722416979
48,0.004501484497524917,0.00397316950116435
49,0.004502978864544803,0.0037843303826179935
50,0.004463138774064226,0.0035747542298912747
51,0.004482091924884062,0.0037332174452503436
52,0.004518346261764423,0.003618849973808492
53,0.004516389211687025,0.0035563808738390498
54,0.004479931785230541,0.0037358259101767607
55,0.004467130600973271,0.00343411456410179
56,0.004498440861596495,0.003809118199067849
57,0.004448649046259025,0.0035248993929066085
58,0.004588051419008651,0.003922461564170903
59,0.00448818138487633,0.0038073899852641827
60,0.004462297065914847,0.00390432665429624
61,0.004501248985224475,0.003977836033425711
62,0.0046074146843409864,0.0037642464554539464
63,0.0044890658484182805,0.0038003908399520604
64,0.004493026659847834,0.0037087373526321307
65,0.0044632807089678515,0.003613657026515535
66,0.004650710518750497,0.003787914218766422
67,0.004459825484430354,0.0035848595329423852
68,0.004466043252763577,0.0036607116615351544
69,0.0044392581754732225,0.003535119184656149
70,0.0044250460698529994,0.0037108291013784513
71,0.00447751407394122,0.0036479003972309672
72,0.00444143720326396,0.0035597490207472785
73,0.004440901811437634,0.003594136331230402
74,0.004448428807872682,0.004267348923945221
75,0.004445168193808804,0.0037228974703386233
76,0.004455349270530985,0.0039221821929898175
77,0.004463978542704494,0.003766238298277162
78,0.00460352008686198,0.003990291056307514
79,0.0045363794615229545,0.003574714967820408
