Epoch,Training Loss,Validation Loss
0,0.07136892589430015,0.09488260226549003
1,0.0216903011354371,0.030081698104963993
2,0.01563773631579919,0.020544324359246368
3,0.012060969699826887,0.01347454179857119
4,0.008136127530159349,0.006987443510924691
5,0.004601529019381791,0.0022761762058884226
6,0.0022325242064101226,0.0010242475573563595
7,0.001143573635828912,0.0007827505702654639
8,0.0008162005690551307,0.0011005027649687313
9,0.000772708018435241,0.0011868948066844965
10,0.0007737747031118737,0.0012037405600682993
11,0.0007656472946234092,0.0010649610879321198
12,0.0007610568753344158,0.0011031085553534876
13,0.0007567319684561429,0.000959185972846924
14,0.0007497937336183973,0.0008973255426412677
15,0.0007524121772601373,0.0008788545022478752
16,0.0007519672758812354,0.0008713226047802891
17,0.0007412702809241224,0.0008083595369122311
18,0.0007527573277632025,0.0007583589999583261
19,0.0007469761688135362,0.0008688298154899305
20,0.0007423852247072326,0.0007242750616255919
21,0.0007631498902367476,0.0007765542012089883
22,0.0007426162907912427,0.0006792340102414339
23,0.0007528644524023144,0.0006903066184412606
24,0.0007428069935159351,0.0006708228395303916
25,0.0007479543145074366,0.0007631548367749803
26,0.0007456370639817741,0.0006796338200039262
27,0.0007349173668980933,0.0006160156789174553
28,0.0007410443790404238,0.0005983424137506016
29,0.0007361918596093619,0.0005836009301580409
30,0.0007352579408238193,0.0005762797698731321
31,0.0007429276920447592,0.0006078495551201772
32,0.0007308246112398382,0.0005635513547656893
33,0.0007210400115302316,0.0005528246743967335
34,0.0007090008177453231,0.00051444632558271
35,0.0007185741343809606,0.0006398414417194074
36,0.0007299729245421317,0.0005413153333487069
37,0.0007115954149334838,0.0006249375453927346
38,0.0007443833676053402,0.0005100846784161745
39,0.0007285723684026768,0.0005346556750611916
40,0.0007046206777357659,0.0005795539285012135
41,0.0007341905868212737,0.000496449910722982
42,0.0007169869527271471,0.0005004931944281923
43,0.0007250206836655489,0.0004877643315357373
44,0.000725667582993728,0.0006492703717507036
45,0.0007145940223282219,0.000500001955578196
46,0.0007068039670144556,0.0004845614652179487
47,0.0007147825414678788,0.0004852280072899985
48,0.0007192852779584598,0.00047819276948036436
49,0.0007033060210233089,0.0004662025550777767
