Epoch,Training Loss,Validation Loss
0,0.09596096619199483,0.025945667113209593
1,0.012164007571852233,0.005257705228547726
2,0.005636158110235587,0.005133414450342414
3,0.005389864223662955,0.004661746586046727
4,0.005175033941940588,0.0037910946080830462
5,0.005007839270889297,0.003896578866386272
6,0.004899271318597448,0.0033535000728643983
7,0.004769916597427403,0.0033185071585868516
8,0.00468798705771452,0.003268706602253148
9,0.00463955241188797,0.003257164912517102
10,0.004668367423145021,0.0033219212185438916
11,0.0046427046354515795,0.0033472507217585847
12,0.004577507092154776,0.0033491370468882137
13,0.0045521448448556075,0.0034375460088305206
14,0.004537502450482426,0.0033132685749823676
15,0.004562982858897935,0.0035559677750731274
16,0.004588927820665189,0.0034415982289797754
17,0.004539178570177263,0.0038228587484276243
18,0.004659389087713411,0.003796522711817143
19,0.004527116909525636,0.003554464684415946
20,0.004645970924016144,0.0035611284750710435
21,0.004531747041768633,0.0035853343360940926
22,0.004543578503807632,0.0033791802368419856
23,0.004544870578186411,0.003781581937801093
24,0.004502897449875047,0.003365854563588951
25,0.004536697950709659,0.0038081764746336908
26,0.004644293075877154,0.003565044312161827
27,0.004528717195085831,0.0034268880819958024
28,0.004672519071500263,0.0033427753208751052
29,0.00451553975402091,0.0036162632268628685
30,0.0044956772297652615,0.0034441111525540754
31,0.0045090487938768305,0.0034582974014859967
32,0.00452218466049307,0.0033224117013842575
33,0.004503888573296543,0.003339455063818103
34,0.0045078021191104324,0.0034678544192313985
35,0.004495852954091671,0.003524631469315801
36,0.004505158356255573,0.003557724574357994
37,0.004483345416414305,0.003593724225005456
38,0.004471711353592885,0.003926021845786479
39,0.004490437984076512,0.00335315080632552
40,0.0044966139234891,0.003831447042416428
41,0.00453909506146203,0.0035341489178947463
42,0.0044603812061528815,0.003526284472800085
43,0.0044697921501241755,0.003719505466067168
44,0.004553986825725526,0.0035640325172451035
45,0.004496870453792334,0.0034718304663768104
46,0.005020391643514984,0.004188129325108281
47,0.004507370914022128,0.0037963437051953875
48,0.004449749063216866,0.003420477763123425
49,0.0045244523195219506,0.0033418726053586678
50,0.004478857620434167,0.0037983419561301007
51,0.0044618853815367576,0.0038263337372537254
52,0.004466282378665259,0.003674732771569638
53,0.004473891718418568,0.0035180691890579104
54,0.0044701604791852236,0.0034725068140562206
55,0.004457907929370264,0.0035943649874815463
56,0.004520437610410273,0.0035272616203593345
57,0.004473680956982565,0.003441386803450737
58,0.004459292805230277,0.003511707754083106
59,0.004443203581399563,0.00342175869094529
60,0.004515057972445288,0.0034612406164122715
61,0.004573258475060216,0.0039196442943146646
62,0.0044440785483865096,0.0035703616941363775
63,0.0044570390881799385,0.003468540160422984
64,0.004436922605200807,0.0036155189882265404
65,0.00445071697987827,0.0036057598398625047
66,0.004523069222664667,0.0034105691093859135
67,0.004664068330680299,0.0033602857950207747
68,0.004491897733706949,0.0033271630507380025
69,0.0044442082167718494,0.003580686735372653
70,0.00445905743757836,0.0034611728253115997
71,0.004453322741712452,0.0035349500060968646
72,0.004465302437519989,0.003450073689174164
73,0.004500085916310453,0.0036194637108690523
74,0.004432657132453572,0.003582184224295157
75,0.0044669025142539814,0.003497244212635921
76,0.004475713440472794,0.003807001662890202
77,0.00444620316171557,0.0039002947867566974
78,0.0044611423601233205,0.0035901654889036357
79,0.004470210331870227,0.003863971658073093
